product_id,date,store_id,sales_quantity,price,promotions,seasonality_factors,external_factors,demand_trend,customer_segments,price_opt,competitor_prices,elasticity_index,has_pricing_data
4540,2024-03-07,54,60,14.71,False,Festival,Weather,Decreasing,Budget,,,,False
7479,2024-03-07,66,97,90.31,True,Unknown,Weather,Increasing,Premium,,,,False
6631,2024-06-08,66,280,33.05,False,Festival,Weather,Increasing,Budget,,,,False
4798,2024-01-23,15,386,75.84,False,Unknown,Unknown,Increasing,Regular,,,,False
9126,2024-11-30,70,145,71.84,True,Festival,Unknown,Increasing,Budget,,,,False
3534,2024-10-13,79,233,40.97,True,Festival,Weather,Increasing,Budget,,,,False
7696,2024-11-28,88,365,25.29,True,Unknown,Unknown,Decreasing,Budget,,,,False
4872,2024-10-21,67,348,24.99,False,Holiday,Competitor Pricing,Decreasing,Premium,,,,False
6652,2024-03-15,23,344,51.84,True,Festival,Unknown,Stable,Premium,,,,False
2612,2024-12-20,9,93,18.99,True,Festival,Weather,Increasing,Regular,,,,False
5977,2024-08-27,22,22,24.49,False,Holiday,Weather,Stable,Budget,,,,False
5294,2024-12-09,53,300,67.1,True,Festival,Unknown,Increasing,Premium,,,,False
4244,2024-12-24,70,473,69.12,True,Holiday,Weather,Increasing,Budget,,,,False
9300,2024-08-27,58,103,6.39,True,Holiday,Weather,Decreasing,Budget,,,,False
5158,2024-05-27,53,234,56.01,False,Festival,Weather,Increasing,Budget,,,,False
3734,2024-09-28,81,210,67.27,False,Festival,Economic Indicator,Increasing,Premium,,,,False
6711,2024-06-15,47,322,60.51,False,Unknown,Competitor Pricing,Stable,Regular,,,,False
8648,2024-01-10,96,400,69.21,False,Holiday,Economic Indicator,Increasing,Premium,,,,False
2462,2024-07-24,33,108,12.76,False,Unknown,Unknown,Increasing,Budget,,,,False
9762,2024-11-28,95,100,51.35,False,Holiday,Unknown,Decreasing,Regular,,,,False
8489,2024-05-12,98,54,91.71,False,Holiday,Competitor Pricing,Stable,Budget,,,,False
3888,2024-11-30,21,244,70.55,False,Festival,Competitor Pricing,Decreasing,Budget,,,,False
9366,2024-05-07,47,493,22.75,False,Holiday,Economic Indicator,Stable,Budget,,,,False
3715,2024-05-05,75,12,47.92,True,Unknown,Unknown,Increasing,Regular,,,,False
6633,2024-04-23,18,92,43.05,True,Holiday,Competitor Pricing,Increasing,Budget,,,,False
4401,2024-04-25,91,449,10.65,True,Festival,Unknown,Decreasing,Budget,,,,False
8555,2024-09-26,52,150,80.51,True,Unknown,Competitor Pricing,Decreasing,Budget,,,,False
2800,2024-12-18,6,66,38.33,True,Unknown,Weather,Stable,Premium,,,,False
3685,2024-09-30,29,185,78.71,False,Unknown,Weather,Stable,Regular,,,,False
6966,2024-05-22,61,132,58.87,True,Festival,Competitor Pricing,Decreasing,Regular,,,,False
1299,2024-10-24,99,129,5.84,True,Festival,Economic Indicator,Stable,Budget,,,,False
4376,2024-12-26,81,273,86.38,True,Holiday,Weather,Increasing,Premium,,,,False
4915,2024-05-06,50,225,19.68,True,Unknown,Economic Indicator,Stable,Budget,,,,False
2185,2024-02-05,6,174,48.03,False,Unknown,Unknown,Increasing,Budget,,,,False
5799,2024-12-28,6,125,86.7,True,Unknown,Competitor Pricing,Decreasing,Budget,,,,False
5421,2024-02-28,37,53,46.08,False,Holiday,Economic Indicator,Increasing,Regular,,,,False
7803,2024-02-20,53,65,88.72,False,Festival,Weather,Decreasing,Regular,,,,False
5205,2024-10-12,2,55,82.17,False,Festival,Economic Indicator,Increasing,Budget,,,,False
3588,2024-04-24,59,298,44.9,True,Festival,Economic Indicator,Increasing,Regular,,,,False
4110,2024-12-28,84,341,38.7,False,Unknown,Competitor Pricing,Stable,Premium,,,,False
3742,2024-06-15,30,308,26.7,False,Festival,Competitor Pricing,Decreasing,Regular,,,,False
3062,2024-01-11,86,183,53.03,True,Festival,Competitor Pricing,Decreasing,Premium,,,,False
3334,2024-10-31,2,37,59.93,False,Holiday,Unknown,Decreasing,Premium,,,,False
7509,2024-05-16,89,157,30.5,False,Festival,Competitor Pricing,Decreasing,Premium,33.37,47.46,2.08,True
3968,2024-02-18,56,325,64.24,True,Unknown,Economic Indicator,Stable,Premium,,,,False
4448,2024-04-02,35,100,27.11,True,Holiday,Competitor Pricing,Decreasing,Premium,,,,False
6404,2024-01-28,92,82,21.74,True,Unknown,Unknown,Increasing,Regular,,,,False
9914,2024-10-01,37,33,6.52,False,Holiday,Competitor Pricing,Stable,Premium,,,,False
9259,2024-05-31,21,252,82.03,False,Festival,Weather,Stable,Premium,,,,False
9263,2024-08-21,88,250,85.23,False,Holiday,Unknown,Decreasing,Premium,,,,False
7818,2024-10-28,11,377,90.82,False,Unknown,Competitor Pricing,Decreasing,Budget,,,,False
4316,2024-11-15,59,273,54.28,False,Unknown,Unknown,Stable,Regular,,,,False
1096,2024-09-03,7,64,64.26,True,Holiday,Unknown,Increasing,Budget,,,,False
6663,2024-07-24,45,347,80.13,False,Festival,Unknown,Stable,Premium,,,,False
8465,2024-12-04,50,271,78.09,False,Festival,Competitor Pricing,Increasing,Budget,,,,False
7104,2024-01-02,18,475,86.55,False,Holiday,Economic Indicator,Stable,Premium,,,,False
8330,2024-02-11,70,177,56.25,False,Unknown,Unknown,Decreasing,Budget,,,,False
3269,2024-09-26,30,295,65.72,False,Festival,Competitor Pricing,Decreasing,Premium,,,,False
6030,2024-05-11,71,304,55.31,False,Unknown,Competitor Pricing,Stable,Regular,,,,False
2077,2024-07-23,37,261,17.17,True,Holiday,Competitor Pricing,Decreasing,Regular,,,,False
5807,2024-06-22,16,350,64.22,True,Festival,Economic Indicator,Decreasing,Budget,,,,False
8878,2024-11-14,46,118,37.03,True,Unknown,Unknown,Increasing,Regular,,,,False
2497,2024-11-27,61,396,44.78,False,Unknown,Unknown,Increasing,Budget,,,,False
3154,2024-11-03,55,72,70.39,False,Holiday,Weather,Increasing,Regular,,,,False
4300,2024-05-27,58,335,67.58,True,Festival,Economic Indicator,Increasing,Premium,,,,False
2270,2024-10-03,30,8,43.86,False,Festival,Competitor Pricing,Stable,Regular,,,,False
4369,2024-08-22,60,215,34.52,False,Holiday,Economic Indicator,Decreasing,Regular,,,,False
5954,2024-07-30,85,414,92.43,False,Festival,Unknown,Decreasing,Budget,,,,False
2533,2024-06-18,86,192,79.43,True,Holiday,Weather,Stable,Budget,,,,False
9151,2024-06-16,66,88,74.22,False,Festival,Unknown,Stable,Regular,,,,False
3027,2024-09-16,51,11,85.96,True,Festival,Economic Indicator,Increasing,Regular,,,,False
6438,2024-04-30,90,109,18.93,True,Festival,Weather,Stable,Budget,,,,False
4415,2024-09-12,38,391,61.48,True,Holiday,Competitor Pricing,Increasing,Premium,,,,False
7263,2024-02-06,45,15,48.72,True,Festival,Competitor Pricing,Decreasing,Premium,,,,False
3105,2024-04-07,80,42,40.13,True,Festival,Unknown,Increasing,Regular,,,,False
5366,2024-07-23,8,306,94.5,False,Holiday,Competitor Pricing,Decreasing,Premium,,,,False
3454,2024-12-03,81,28,66.4,True,Holiday,Unknown,Stable,Regular,,,,False
3373,2024-10-19,98,293,82.21,True,Holiday,Weather,Decreasing,Regular,,,,False
8680,2024-03-12,58,288,58.08,True,Unknown,Unknown,Increasing,Budget,,,,False
2468,2024-11-26,81,48,68.78,False,Festival,Economic Indicator,Increasing,Premium,,,,False
4600,2024-01-27,89,397,35.71,False,Holiday,Competitor Pricing,Stable,Regular,,,,False
6541,2024-05-17,22,47,9.25,True,Holiday,Unknown,Stable,Budget,,,,False
7650,2024-12-05,27,299,74.18,False,Unknown,Competitor Pricing,Decreasing,Budget,,,,False
3050,2024-01-28,65,414,61.16,True,Festival,Economic Indicator,Stable,Regular,,,,False
3979,2024-01-02,88,469,95.44,False,Festival,Weather,Increasing,Premium,,,,False
3480,2024-10-16,33,211,13.17,True,Festival,Economic Indicator,Increasing,Budget,,,,False
4831,2024-04-28,12,298,89.94,False,Holiday,Competitor Pricing,Decreasing,Regular,,,,False
3137,2024-09-27,88,65,87.17,False,Holiday,Unknown,Stable,Premium,,,,False
4205,2024-07-30,10,443,84.94,False,Festival,Weather,Stable,Budget,,,,False
3259,2024-02-25,60,22,28.18,False,Unknown,Competitor Pricing,Increasing,Premium,,,,False
6352,2024-12-19,63,361,87.57,False,Unknown,Competitor Pricing,Stable,Premium,,,,False
6400,2024-08-07,91,453,84.83,False,Unknown,Unknown,Increasing,Budget,,,,False
6566,2024-07-03,8,325,43.28,True,Festival,Unknown,Increasing,Budget,,,,False
4067,2024-08-27,94,331,5.31,False,Festival,Weather,Decreasing,Regular,,,,False
5217,2024-08-31,34,418,87.54,True,Festival,Competitor Pricing,Increasing,Budget,,,,False
5344,2024-02-14,92,419,99.39,True,Festival,Competitor Pricing,Decreasing,Regular,,,,False
9287,2024-01-11,80,334,87.73,False,Unknown,Competitor Pricing,Increasing,Budget,,,,False
2947,2024-04-26,11,139,81.0,True,Holiday,Competitor Pricing,Stable,Budget,,,,False
3714,2024-08-15,42,129,13.77,False,Holiday,Unknown,Stable,Premium,,,,False
9341,2024-10-15,12,430,37.11,True,Festival,Weather,Stable,Premium,,,,False
4741,2024-10-08,87,273,56.64,False,Holiday,Competitor Pricing,Increasing,Regular,,,,False
1447,2024-03-22,64,336,43.15,False,Unknown,Competitor Pricing,Decreasing,Budget,,,,False
9397,2024-01-10,8,25,14.57,True,Festival,Weather,Decreasing,Regular,,,,False
6275,2024-09-13,1,200,14.57,False,Holiday,Competitor Pricing,Stable,Regular,,,,False
3625,2024-02-26,1,71,93.76,True,Holiday,Economic Indicator,Decreasing,Budget,,,,False
1147,2024-08-01,8,475,72.5,True,Unknown,Competitor Pricing,Stable,Budget,,,,False
1279,2024-10-23,93,282,90.94,False,Festival,Weather,Stable,Budget,,,,False
2504,2024-10-02,52,321,24.07,False,Holiday,Weather,Increasing,Regular,,,,False
7136,2024-08-24,89,286,12.18,True,Festival,Economic Indicator,Increasing,Regular,,,,False
7284,2024-10-06,71,299,66.48,True,Holiday,Economic Indicator,Increasing,Budget,,,,False
5948,2024-02-29,91,360,52.65,True,Holiday,Unknown,Stable,Regular,,,,False
2101,2024-08-16,78,392,60.8,False,Unknown,Competitor Pricing,Decreasing,Premium,70.56,74.38,1.04,True
3638,2024-06-04,86,329,33.8,True,Festival,Unknown,Increasing,Regular,,,,False
5728,2024-07-08,41,116,7.49,False,Unknown,Competitor Pricing,Increasing,Regular,,,,False
5337,2024-07-16,20,84,84.26,False,Festival,Weather,Stable,Premium,,,,False
3900,2024-05-10,52,344,65.53,False,Unknown,Weather,Decreasing,Premium,,,,False
1471,2024-09-13,10,351,42.15,True,Unknown,Economic Indicator,Increasing,Premium,,,,False
2566,2024-07-11,72,114,68.06,False,Holiday,Economic Indicator,Stable,Regular,,,,False
7962,2024-01-26,20,252,70.71,True,Holiday,Competitor Pricing,Stable,Regular,,,,False
4013,2024-05-10,47,134,87.18,False,Festival,Weather,Decreasing,Regular,,,,False
7861,2024-07-18,92,396,29.43,False,Festival,Economic Indicator,Decreasing,Regular,,,,False
5181,2024-09-01,74,262,95.48,True,Holiday,Weather,Stable,Budget,,,,False
2106,2024-12-15,90,140,5.51,False,Unknown,Weather,Decreasing,Budget,,,,False
3315,2024-05-12,53,21,8.74,False,Unknown,Economic Indicator,Decreasing,Budget,,,,False
8852,2024-07-07,4,463,63.91,False,Holiday,Weather,Stable,Regular,,,,False
8888,2024-06-22,17,116,69.9,True,Festival,Weather,Increasing,Budget,,,,False
3542,2024-08-02,81,183,85.9,False,Unknown,Weather,Stable,Budget,,,,False
3627,2024-12-12,52,146,97.49,True,Holiday,Weather,Stable,Budget,,,,False
3129,2024-06-01,97,213,11.9,True,Unknown,Competitor Pricing,Decreasing,Regular,,,,False
2931,2024-08-16,51,21,21.16,False,Festival,Unknown,Increasing,Premium,,,,False
2359,2024-04-26,69,208,27.66,True,Festival,Economic Indicator,Decreasing,Premium,,,,False
3455,2024-01-30,24,287,87.2,False,Holiday,Weather,Stable,Budget,,,,False
3223,2024-08-09,51,95,72.3,False,Holiday,Competitor Pricing,Decreasing,Budget,,,,False
8642,2024-04-16,42,270,63.85,False,Holiday,Competitor Pricing,Stable,Premium,,,,False
9715,2024-05-21,5,312,19.81,True,Festival,Economic Indicator,Decreasing,Regular,,,,False
2369,2024-10-03,79,223,28.94,True,Festival,Unknown,Stable,Budget,,,,False
1485,2024-07-09,85,275,89.65,True,Festival,Economic Indicator,Decreasing,Budget,,,,False
1958,2024-04-08,85,481,16.76,False,Unknown,Economic Indicator,Stable,Premium,,,,False
4874,2024-05-23,77,74,92.69,True,Holiday,Economic Indicator,Decreasing,Regular,,,,False
1052,2024-05-03,73,111,37.0,False,Festival,Weather,Stable,Regular,,,,False
6958,2024-05-07,45,451,21.47,True,Festival,Unknown,Decreasing,Regular,,,,False
1204,2024-04-13,12,251,94.99,False,Unknown,Competitor Pricing,Decreasing,Regular,,,,False
7078,2024-06-16,98,90,71.57,True,Festival,Economic Indicator,Decreasing,Regular,,,,False
4595,2024-10-02,29,363,58.03,True,Unknown,Economic Indicator,Stable,Premium,,,,False
1357,2024-06-09,45,450,91.29,True,Unknown,Unknown,Decreasing,Budget,,,,False
9503,2024-05-07,27,225,18.57,False,Festival,Weather,Decreasing,Regular,,,,False
7128,2024-05-22,38,415,99.5,False,Unknown,Competitor Pricing,Increasing,Regular,,,,False
5580,2024-01-24,20,106,5.68,True,Festival,Weather,Stable,Regular,,,,False
5215,2024-01-31,61,185,16.14,False,Unknown,Competitor Pricing,Increasing,Budget,,,,False
4846,2024-04-22,38,299,14.36,True,Unknown,Unknown,Stable,Regular,,,,False
1363,2024-04-19,75,158,16.42,True,Holiday,Competitor Pricing,Increasing,Regular,,,,False
6380,2024-01-06,34,390,22.61,False,Festival,Unknown,Decreasing,Regular,,,,False
9120,2024-03-13,46,371,68.54,True,Festival,Weather,Stable,Regular,,,,False
3018,2024-03-27,98,36,51.13,False,Festival,Economic Indicator,Increasing,Premium,,,,False
3372,2024-02-24,82,409,33.18,False,Unknown,Weather,Decreasing,Budget,,,,False
1082,2024-09-25,2,258,57.75,False,Festival,Competitor Pricing,Stable,Regular,,,,False
5425,2024-06-27,13,484,12.33,True,Holiday,Weather,Increasing,Budget,,,,False
4452,2024-07-16,6,94,78.76,False,Festival,Unknown,Stable,Regular,,,,False
4749,2024-03-20,94,128,25.76,True,Unknown,Competitor Pricing,Stable,Budget,,,,False
4764,2024-11-19,59,50,16.19,True,Festival,Weather,Increasing,Budget,,,,False
1339,2024-06-28,38,408,69.48,True,Unknown,Competitor Pricing,Increasing,Budget,,,,False
9105,2024-07-10,12,240,15.41,True,Unknown,Unknown,Stable,Premium,,,,False
7597,2024-02-17,37,419,90.56,False,Festival,Economic Indicator,Decreasing,Regular,,,,False
2187,2024-06-17,70,202,61.24,True,Festival,Weather,Stable,Premium,,,,False
6678,2024-01-20,62,156,20.11,True,Unknown,Weather,Stable,Regular,,,,False
3752,2024-07-07,24,365,16.37,True,Unknown,Unknown,Stable,Budget,,,,False
4297,2024-01-26,27,421,95.53,True,Unknown,Weather,Stable,Budget,,,,False
5830,2024-12-09,18,459,8.81,False,Unknown,Weather,Decreasing,Budget,,,,False
3430,2024-09-09,75,271,8.99,True,Unknown,Unknown,Decreasing,Budget,,,,False
6087,2024-10-23,6,322,59.27,False,Festival,Weather,Increasing,Premium,,,,False
6806,2024-11-24,36,146,80.7,False,Unknown,Economic Indicator,Decreasing,Budget,,,,False
5952,2024-07-26,81,393,24.55,False,Holiday,Competitor Pricing,Decreasing,Premium,,,,False
6944,2024-01-29,46,126,24.36,True,Unknown,Unknown,Increasing,Premium,,,,False
2499,2024-02-11,68,499,52.78,True,Holiday,Competitor Pricing,Increasing,Budget,,,,False
4198,2024-03-16,17,170,13.95,True,Holiday,Unknown,Increasing,Premium,,,,False
6720,2024-09-18,96,351,93.59,True,Unknown,Unknown,Decreasing,Premium,,,,False
9437,2024-11-12,16,28,28.89,True,Festival,Competitor Pricing,Stable,Budget,,,,False
4652,2024-06-21,88,363,85.09,True,Festival,Weather,Increasing,Budget,,,,False
3239,2024-01-03,29,407,39.71,True,Holiday,Competitor Pricing,Stable,Regular,,,,False
5642,2024-09-25,24,426,13.85,True,Holiday,Economic Indicator,Stable,Budget,,,,False
3813,2024-10-27,34,313,87.97,True,Holiday,Competitor Pricing,Decreasing,Regular,56.14,69.34,1.46,True
2443,2024-04-23,74,491,46.51,False,Holiday,Weather,Increasing,Premium,,,,False
5479,2024-10-04,89,450,72.93,True,Unknown,Economic Indicator,Decreasing,Budget,,,,False
8010,2024-07-03,38,431,14.82,True,Unknown,Unknown,Decreasing,Premium,,,,False
4894,2024-08-14,91,266,75.58,False,Festival,Unknown,Increasing,Budget,,,,False
4890,2024-09-15,5,85,25.21,False,Unknown,Unknown,Decreasing,Premium,,,,False
1281,2024-05-16,89,198,72.56,False,Festival,Economic Indicator,Stable,Premium,,,,False
7452,2024-01-06,44,117,24.02,True,Holiday,Unknown,Stable,Budget,,,,False
1920,2024-08-26,69,216,67.98,False,Festival,Competitor Pricing,Increasing,Premium,,,,False
3403,2024-01-05,72,16,39.92,True,Holiday,Weather,Stable,Budget,,,,False
1504,2024-07-07,9,20,55.51,True,Festival,Economic Indicator,Decreasing,Budget,,,,False
3995,2024-01-05,46,343,81.19,False,Holiday,Weather,Increasing,Regular,,,,False
2405,2024-08-03,82,193,98.37,False,Unknown,Unknown,Stable,Premium,,,,False
6916,2024-05-17,44,31,50.27,False,Holiday,Unknown,Increasing,Regular,,,,False
3098,2024-01-26,73,17,84.27,False,Unknown,Weather,Increasing,Budget,,,,False
3051,2024-05-10,84,498,50.65,False,Unknown,Competitor Pricing,Stable,Regular,,,,False
1989,2024-01-16,68,321,69.86,True,Festival,Unknown,Stable,Regular,,,,False
6728,2024-02-08,17,124,92.16,True,Unknown,Unknown,Decreasing,Budget,,,,False
6634,2024-07-23,66,63,53.03,True,Festival,Economic Indicator,Stable,Regular,,,,False
6842,2024-12-29,4,485,80.65,False,Unknown,Economic Indicator,Increasing,Budget,,,,False
7047,2024-11-20,31,100,51.79,False,Holiday,Economic Indicator,Decreasing,Budget,,,,False
7940,2024-09-03,58,96,30.92,False,Festival,Economic Indicator,Decreasing,Budget,,,,False
8069,2024-04-10,82,71,21.02,False,Holiday,Competitor Pricing,Stable,Premium,,,,False
5782,2024-11-01,2,114,45.68,False,Unknown,Weather,Decreasing,Regular,,,,False
2967,2024-02-08,80,402,15.48,False,Holiday,Economic Indicator,Decreasing,Regular,,,,False
6923,2024-03-11,25,353,20.57,False,Festival,Economic Indicator,Stable,Premium,,,,False
1059,2024-12-18,45,177,36.6,False,Unknown,Weather,Increasing,Premium,,,,False
7830,2024-02-22,51,387,23.94,False,Unknown,Economic Indicator,Stable,Regular,,,,False
9660,2024-08-13,59,198,85.75,True,Festival,Weather,Stable,Budget,,,,False
6043,2024-08-04,18,287,96.52,True,Festival,Competitor Pricing,Decreasing,Budget,,,,False
7486,2024-09-21,28,369,54.92,False,Unknown,Competitor Pricing,Stable,Budget,,,,False
6529,2024-01-05,6,372,76.29,True,Unknown,Competitor Pricing,Increasing,Regular,,,,False
4707,2024-01-27,63,94,36.08,False,Festival,Weather,Stable,Premium,,,,False
5949,2024-08-21,39,458,57.18,True,Festival,Unknown,Decreasing,Premium,,,,False
6782,2024-04-04,93,174,89.04,True,Festival,Economic Indicator,Increasing,Regular,,,,False
9897,2024-07-13,98,4,56.99,False,Unknown,Competitor Pricing,Decreasing,Premium,,,,False
5960,2024-11-24,51,164,73.09,True,Unknown,Economic Indicator,Increasing,Budget,,,,False
1116,2024-12-17,52,406,66.18,False,Festival,Competitor Pricing,Increasing,Premium,,,,False
1321,2024-08-05,71,443,81.41,True,Festival,Unknown,Stable,Regular,,,,False
5262,2024-11-30,13,278,38.1,False,Unknown,Economic Indicator,Stable,Regular,,,,False
1756,2024-11-04,2,225,65.23,False,Festival,Economic Indicator,Increasing,Premium,,,,False
1007,2024-03-27,86,459,19.66,True,Unknown,Unknown,Increasing,Regular,,,,False
4838,2024-03-29,79,91,38.93,False,Festival,Unknown,Stable,Premium,,,,False
8511,2024-04-06,40,163,72.07,True,Unknown,Weather,Decreasing,Premium,,,,False
9599,2024-12-06,15,334,15.5,False,Unknown,Economic Indicator,Increasing,Premium,,,,False
2731,2024-12-05,38,282,82.16,True,Festival,Unknown,Stable,Premium,,,,False
7094,2024-07-09,70,223,84.86,False,Holiday,Economic Indicator,Decreasing,Regular,,,,False
3021,2024-02-21,28,8,65.26,True,Unknown,Weather,Stable,Budget,,,,False
3270,2024-12-23,14,81,43.86,False,Festival,Unknown,Increasing,Budget,,,,False
2233,2024-10-14,98,25,79.79,True,Unknown,Unknown,Stable,Regular,,,,False
8996,2024-05-10,48,56,85.03,True,Unknown,Weather,Decreasing,Regular,,,,False
1775,2024-01-28,75,41,28.26,False,Unknown,Economic Indicator,Stable,Budget,,,,False
3547,2024-06-04,33,399,30.55,False,Holiday,Economic Indicator,Increasing,Premium,,,,False
7407,2024-05-04,40,209,29.37,True,Festival,Weather,Increasing,Budget,,,,False
8695,2024-05-01,74,185,20.97,False,Festival,Economic Indicator,Increasing,Regular,,,,False
8418,2024-01-21,93,90,33.49,True,Festival,Competitor Pricing,Decreasing,Premium,,,,False
8787,2024-08-11,5,195,65.55,False,Holiday,Economic Indicator,Stable,Premium,,,,False
9326,2024-09-15,23,33,29.34,True,Holiday,Economic Indicator,Decreasing,Budget,,,,False
4602,2024-11-24,28,126,12.12,True,Festival,Weather,Increasing,Regular,,,,False
7509,2024-12-20,54,121,38.43,False,Festival,Weather,Increasing,Budget,,,,False
9289,2024-06-03,86,360,97.61,False,Holiday,Competitor Pricing,Stable,Budget,,,,False
3997,2024-06-13,52,477,98.93,True,Festival,Weather,Increasing,Budget,,,,False
6272,2024-12-30,87,127,5.92,False,Festival,Economic Indicator,Increasing,Premium,,,,False
6560,2024-11-28,90,292,31.35,True,Unknown,Unknown,Decreasing,Premium,,,,False
1835,2024-06-30,22,231,82.94,False,Unknown,Weather,Decreasing,Regular,,,,False
9941,2024-10-29,78,89,6.99,False,Unknown,Weather,Increasing,Regular,,,,False
9338,2024-08-17,57,312,45.92,True,Festival,Competitor Pricing,Stable,Premium,,,,False
4500,2024-11-13,13,5,90.36,True,Festival,Competitor Pricing,Stable,Regular,,,,False
3628,2024-08-22,66,351,5.9,False,Holiday,Competitor Pricing,Decreasing,Premium,,,,False
2587,2024-04-15,17,176,59.91,False,Festival,Competitor Pricing,Stable,Budget,,,,False
7293,2024-04-28,69,365,7.95,False,Festival,Unknown,Decreasing,Budget,,,,False
8219,2024-03-22,89,468,95.22,True,Holiday,Unknown,Stable,Premium,,,,False
9519,2024-10-31,32,179,26.79,True,Unknown,Competitor Pricing,Stable,Regular,,,,False
2209,2024-11-08,51,454,36.86,False,Unknown,Economic Indicator,Stable,Regular,,,,False
6548,2024-08-23,40,293,82.92,True,Unknown,Unknown,Decreasing,Premium,,,,False
7866,2024-10-04,88,407,27.34,False,Holiday,Competitor Pricing,Decreasing,Regular,,,,False
8570,2024-09-09,47,493,25.65,True,Holiday,Weather,Decreasing,Regular,,,,False
5378,2024-11-12,52,356,69.2,True,Unknown,Unknown,Decreasing,Premium,,,,False
2294,2024-04-29,35,460,33.98,False,Unknown,Competitor Pricing,Increasing,Regular,,,,False
2289,2024-06-10,99,306,77.03,False,Unknown,Unknown,Stable,Premium,,,,False
9650,2024-11-18,9,360,31.34,True,Festival,Unknown,Stable,Budget,,,,False
6989,2024-02-01,57,461,16.39,False,Festival,Competitor Pricing,Stable,Premium,,,,False
8297,2024-01-01,5,412,15.4,True,Holiday,Competitor Pricing,Decreasing,Premium,,,,False
9757,2024-08-01,19,142,44.25,True,Unknown,Economic Indicator,Stable,Premium,,,,False
1971,2024-02-21,78,350,74.86,False,Festival,Competitor Pricing,Decreasing,Regular,,,,False
1078,2024-06-25,1,53,95.42,True,Festival,Competitor Pricing,Increasing,Regular,,,,False
9898,2024-05-31,33,455,79.81,False,Holiday,Weather,Increasing,Budget,,,,False
2691,2024-05-09,99,347,92.22,True,Unknown,Unknown,Increasing,Premium,,,,False
9829,2024-01-06,2,425,33.97,True,Holiday,Unknown,Decreasing,Regular,,,,False
5419,2024-12-12,22,249,61.74,False,Festival,Unknown,Decreasing,Premium,,,,False
4581,2024-08-30,75,112,38.11,False,Holiday,Weather,Stable,Regular,,,,False
8840,2024-12-21,36,32,8.91,False,Festival,Unknown,Increasing,Budget,,,,False
9757,2024-05-10,51,144,92.76,True,Festival,Competitor Pricing,Increasing,Budget,,,,False
6773,2024-06-08,10,99,49.61,False,Holiday,Competitor Pricing,Increasing,Premium,,,,False
8462,2024-08-17,83,19,26.46,False,Festival,Economic Indicator,Increasing,Premium,98.32,95.32,2.01,True
4170,2024-02-16,45,151,73.59,False,Holiday,Weather,Increasing,Premium,,,,False
8874,2024-04-08,84,226,30.98,True,Unknown,Economic Indicator,Stable,Regular,,,,False
6656,2024-02-19,58,60,80.73,False,Festival,Unknown,Stable,Premium,,,,False
2335,2024-05-20,83,248,86.12,True,Festival,Unknown,Increasing,Budget,,,,False
6775,2024-04-08,67,196,23.86,True,Unknown,Unknown,Increasing,Premium,,,,False
4580,2024-03-18,74,160,9.0,False,Unknown,Competitor Pricing,Decreasing,Budget,,,,False
7473,2024-06-14,73,452,63.33,False,Festival,Unknown,Stable,Budget,,,,False
9748,2024-11-05,16,157,73.82,True,Holiday,Unknown,Increasing,Premium,,,,False
1640,2024-12-07,5,77,42.83,False,Festival,Competitor Pricing,Decreasing,Budget,,,,False
3957,2024-06-25,11,465,75.26,False,Unknown,Competitor Pricing,Decreasing,Premium,,,,False
5993,2024-03-20,85,244,48.75,False,Festival,Competitor Pricing,Increasing,Budget,,,,False
6165,2024-05-21,51,297,21.08,True,Holiday,Economic Indicator,Stable,Premium,,,,False
9396,2024-07-07,62,372,90.49,True,Holiday,Weather,Increasing,Premium,,,,False
1467,2024-07-19,22,165,50.31,False,Unknown,Economic Indicator,Decreasing,Premium,,,,False
3803,2024-08-22,30,144,29.92,True,Holiday,Unknown,Decreasing,Budget,,,,False
3317,2024-01-23,22,31,99.38,False,Holiday,Unknown,Increasing,Premium,,,,False
3073,2024-09-02,70,292,72.03,False,Holiday,Unknown,Decreasing,Premium,,,,False
8245,2024-09-22,28,345,29.5,False,Holiday,Weather,Increasing,Regular,,,,False
8471,2024-05-23,28,395,24.2,False,Unknown,Competitor Pricing,Stable,Budget,,,,False
9705,2024-09-22,85,350,81.86,False,Holiday,Unknown,Increasing,Premium,,,,False
4093,2024-05-01,84,266,68.09,True,Unknown,Competitor Pricing,Increasing,Budget,,,,False
1558,2024-08-14,99,404,77.98,True,Festival,Weather,Stable,Budget,,,,False
4731,2024-12-23,63,438,20.35,True,Holiday,Economic Indicator,Increasing,Regular,,,,False
4428,2024-07-31,66,305,72.16,False,Festival,Competitor Pricing,Decreasing,Premium,,,,False
3547,2024-05-11,72,429,26.51,True,Holiday,Unknown,Decreasing,Regular,,,,False
5950,2024-06-09,32,165,79.62,True,Festival,Competitor Pricing,Stable,Budget,,,,False
3009,2024-10-28,52,276,41.55,True,Unknown,Weather,Increasing,Premium,,,,False
3267,2024-02-15,22,103,8.29,True,Festival,Economic Indicator,Decreasing,Budget,,,,False
4916,2024-12-07,31,161,98.26,False,Unknown,Weather,Decreasing,Budget,,,,False
9745,2024-02-01,52,309,82.21,True,Festival,Economic Indicator,Stable,Regular,,,,False
3613,2024-01-05,33,349,82.1,True,Unknown,Competitor Pricing,Decreasing,Regular,,,,False
9452,2024-06-01,51,350,21.14,False,Holiday,Weather,Increasing,Premium,,,,False
