product_id,date,store_id,sales_quantity,price,promotions,seasonality_factors,external_factors,demand_trend,customer_segments,price_opt,competitor_prices,elasticity_index,has_pricing_data,daily_sales_lag_7,daily_sales_lag_14,daily_rolling_mean_7,daily_rolling_std_7
4244,2024-03-20,95,491,86.14,False,Unknown,Competitor Pricing,Decreasing,Premium,,,,False,6415.0,6726.0,7126.142857142857,1475.9479923731963
5166,2024-03-20,36,93,28.71,True,Holiday,Competitor Pricing,Decreasing,Regular,,,,False,6415.0,6726.0,7126.142857142857,1475.9479923731963
3583,2024-03-20,70,364,28.1,False,Festival,Weather,Stable,Budget,,,,False,6415.0,6726.0,7126.142857142857,1475.9479923731963
9806,2024-03-20,82,328,53.65,False,Unknown,Weather,Stable,Budget,,,,False,6415.0,6726.0,7126.142857142857,1475.9479923731963
4581,2024-03-20,11,283,99.17,True,Unknown,Economic Indicator,Increasing,Budget,,,,False,6415.0,6726.0,7126.142857142857,1475.9479923731963
9870,2024-03-20,35,248,41.84,True,Holiday,Weather,Increasing,Budget,,,,False,6415.0,6726.0,7126.142857142857,1475.9479923731963
1566,2024-03-20,18,286,32.75,True,Holiday,Economic Indicator,Decreasing,Budget,,,,False,6415.0,6726.0,7126.142857142857,1475.9479923731963
2939,2024-03-20,25,59,18.47,False,Unknown,Weather,Decreasing,Premium,,,,False,6415.0,6726.0,7126.142857142857,1475.9479923731963
8703,2024-03-20,26,74,64.52,True,Festival,Unknown,Decreasing,Premium,,,,False,6415.0,6726.0,7126.142857142857,1475.9479923731963
1477,2024-03-20,72,182,9.57,False,Unknown,Weather,Stable,Budget,,,,False,6415.0,6726.0,7126.142857142857,1475.9479923731963
4282,2024-03-20,34,129,74.62,True,Holiday,Competitor Pricing,Decreasing,Premium,,,,False,6415.0,6726.0,7126.142857142857,1475.9479923731963
5589,2024-03-20,11,374,25.32,True,Holiday,Unknown,Stable,Budget,,,,False,6415.0,6726.0,7126.142857142857,1475.9479923731963
8694,2024-03-20,29,423,72.47,True,Festival,Economic Indicator,Decreasing,Premium,,,,False,6415.0,6726.0,7126.142857142857,1475.9479923731963
9655,2024-03-20,90,427,32.74,True,Unknown,Unknown,Stable,Premium,,,,False,6415.0,6726.0,7126.142857142857,1475.9479923731963
7805,2024-03-20,53,79,21.05,False,Festival,Competitor Pricing,Decreasing,Premium,,,,False,6415.0,6726.0,7126.142857142857,1475.9479923731963
5993,2024-03-20,85,244,48.75,False,Festival,Competitor Pricing,Increasing,Budget,,,,False,6415.0,6726.0,7126.142857142857,1475.9479923731963
2309,2024-03-20,9,240,94.35,False,Festival,Unknown,Decreasing,Budget,,,,False,6415.0,6726.0,7126.142857142857,1475.9479923731963
4749,2024-03-20,94,128,25.76,True,Unknown,Competitor Pricing,Stable,Budget,,,,False,6415.0,6726.0,7126.142857142857,1475.9479923731963
9761,2024-03-20,67,157,28.48,False,Holiday,Competitor Pricing,Increasing,Regular,,,,False,6415.0,6726.0,7126.142857142857,1475.9479923731963
9650,2024-03-20,99,342,43.48,True,Unknown,Unknown,Decreasing,Regular,,,,False,6415.0,6726.0,7126.142857142857,1475.9479923731963
7724,2024-03-20,42,62,48.98,True,Holiday,Unknown,Stable,Premium,,,,False,6415.0,6726.0,7126.142857142857,1475.9479923731963
4329,2024-03-20,27,409,71.69,False,Holiday,Competitor Pricing,Decreasing,Regular,,,,False,6415.0,6726.0,7126.142857142857,1475.9479923731963
5535,2024-03-20,45,5,76.84,False,Unknown,Unknown,Stable,Regular,,,,False,6415.0,6726.0,7126.142857142857,1475.9479923731963
8663,2024-03-20,34,441,52.66,False,Festival,Unknown,Stable,Premium,,,,False,6415.0,6726.0,7126.142857142857,1475.9479923731963
7416,2024-03-20,42,111,57.81,False,Holiday,Economic Indicator,Increasing,Budget,,,,False,6415.0,6726.0,7126.142857142857,1475.9479923731963
2933,2024-03-20,75,171,93.18,False,Festival,Weather,Increasing,Regular,,,,False,6415.0,6726.0,7126.142857142857,1475.9479923731963
7331,2024-03-20,95,48,78.6,False,Holiday,Weather,Stable,Budget,,,,False,6415.0,6726.0,7126.142857142857,1475.9479923731963
6777,2024-03-21,75,450,67.32,True,Unknown,Weather,Decreasing,Budget,,,,False,6562.0,6950.0,7302.428571428572,1450.324889710673
8944,2024-03-21,96,57,48.74,False,Holiday,Economic Indicator,Decreasing,Premium,,,,False,6562.0,6950.0,7302.428571428572,1450.324889710673
6768,2024-03-21,60,109,47.59,True,Festival,Unknown,Increasing,Premium,,,,False,6562.0,6950.0,7302.428571428572,1450.324889710673
2288,2024-03-21,85,393,65.23,True,Festival,Weather,Decreasing,Premium,,,,False,6562.0,6950.0,7302.428571428572,1450.324889710673
4898,2024-03-21,22,447,10.37,True,Festival,Economic Indicator,Increasing,Premium,,,,False,6562.0,6950.0,7302.428571428572,1450.324889710673
2109,2024-03-21,67,48,11.78,True,Unknown,Weather,Decreasing,Premium,,,,False,6562.0,6950.0,7302.428571428572,1450.324889710673
8187,2024-03-21,50,195,30.63,False,Unknown,Competitor Pricing,Decreasing,Regular,,,,False,6562.0,6950.0,7302.428571428572,1450.324889710673
5745,2024-03-21,7,364,5.9,True,Holiday,Unknown,Stable,Budget,,,,False,6562.0,6950.0,7302.428571428572,1450.324889710673
5963,2024-03-21,34,89,55.78,False,Unknown,Economic Indicator,Stable,Regular,,,,False,6562.0,6950.0,7302.428571428572,1450.324889710673
1013,2024-03-21,96,463,91.34,True,Festival,Unknown,Stable,Premium,,,,False,6562.0,6950.0,7302.428571428572,1450.324889710673
3446,2024-03-21,38,32,66.05,True,Festival,Economic Indicator,Stable,Budget,,,,False,6562.0,6950.0,7302.428571428572,1450.324889710673
6346,2024-03-21,58,28,10.74,False,Holiday,Weather,Increasing,Regular,,,,False,6562.0,6950.0,7302.428571428572,1450.324889710673
1827,2024-03-21,43,148,62.3,True,Festival,Economic Indicator,Stable,Premium,,,,False,6562.0,6950.0,7302.428571428572,1450.324889710673
1753,2024-03-21,40,230,40.68,True,Holiday,Economic Indicator,Stable,Premium,,,,False,6562.0,6950.0,7302.428571428572,1450.324889710673
3308,2024-03-21,56,205,62.24,True,Unknown,Competitor Pricing,Stable,Premium,,,,False,6562.0,6950.0,7302.428571428572,1450.324889710673
1770,2024-03-21,43,67,75.32,False,Holiday,Economic Indicator,Decreasing,Budget,,,,False,6562.0,6950.0,7302.428571428572,1450.324889710673
6979,2024-03-21,31,305,19.27,False,Unknown,Weather,Increasing,Regular,,,,False,6562.0,6950.0,7302.428571428572,1450.324889710673
8546,2024-03-21,1,114,95.98,True,Festival,Weather,Increasing,Budget,,,,False,6562.0,6950.0,7302.428571428572,1450.324889710673
3500,2024-03-21,96,234,65.32,False,Holiday,Economic Indicator,Decreasing,Regular,,,,False,6562.0,6950.0,7302.428571428572,1450.324889710673
2333,2024-03-21,12,331,23.12,True,Unknown,Weather,Decreasing,Budget,50.35,39.88,1.34,True,6562.0,6950.0,7302.428571428572,1450.324889710673
6740,2024-03-21,12,210,73.51,True,Festival,Competitor Pricing,Stable,Budget,,,,False,6562.0,6950.0,7302.428571428572,1450.324889710673
4235,2024-03-21,32,455,6.64,True,Festival,Economic Indicator,Decreasing,Regular,,,,False,6562.0,6950.0,7302.428571428572,1450.324889710673
2288,2024-03-21,36,443,46.6,True,Festival,Unknown,Decreasing,Budget,,,,False,6562.0,6950.0,7302.428571428572,1450.324889710673
3643,2024-03-22,64,372,88.94,True,Holiday,Weather,Decreasing,Premium,,,,False,6712.0,6459.0,7138.857142857143,1604.159741481648
3453,2024-03-22,45,77,50.11,True,Festival,Unknown,Stable,Regular,,,,False,6712.0,6459.0,7138.857142857143,1604.159741481648
8174,2024-03-22,73,279,52.69,False,Festival,Unknown,Decreasing,Premium,,,,False,6712.0,6459.0,7138.857142857143,1604.159741481648
1932,2024-03-22,49,314,22.8,True,Unknown,Unknown,Decreasing,Premium,,,,False,6712.0,6459.0,7138.857142857143,1604.159741481648
4384,2024-03-22,88,130,25.62,True,Festival,Weather,Increasing,Premium,,,,False,6712.0,6459.0,7138.857142857143,1604.159741481648
8538,2024-03-22,55,62,88.5,True,Unknown,Unknown,Decreasing,Budget,,,,False,6712.0,6459.0,7138.857142857143,1604.159741481648
3503,2024-03-22,34,442,81.99,True,Unknown,Unknown,Increasing,Premium,,,,False,6712.0,6459.0,7138.857142857143,1604.159741481648
5491,2024-03-22,10,293,70.01,True,Unknown,Weather,Stable,Premium,,,,False,6712.0,6459.0,7138.857142857143,1604.159741481648
2841,2024-03-22,87,136,45.89,True,Holiday,Weather,Decreasing,Regular,,,,False,6712.0,6459.0,7138.857142857143,1604.159741481648
3034,2024-03-22,88,237,70.68,True,Unknown,Competitor Pricing,Stable,Regular,,,,False,6712.0,6459.0,7138.857142857143,1604.159741481648
2098,2024-03-22,73,496,44.39,True,Unknown,Economic Indicator,Increasing,Regular,,,,False,6712.0,6459.0,7138.857142857143,1604.159741481648
5002,2024-03-22,24,469,47.4,True,Festival,Weather,Increasing,Budget,,,,False,6712.0,6459.0,7138.857142857143,1604.159741481648
8219,2024-03-22,89,468,95.22,True,Holiday,Unknown,Stable,Premium,,,,False,6712.0,6459.0,7138.857142857143,1604.159741481648
7574,2024-03-22,90,370,5.72,True,Festival,Unknown,Decreasing,Premium,,,,False,6712.0,6459.0,7138.857142857143,1604.159741481648
7624,2024-03-22,8,313,49.62,True,Unknown,Competitor Pricing,Decreasing,Regular,,,,False,6712.0,6459.0,7138.857142857143,1604.159741481648
9185,2024-03-22,97,79,59.03,False,Festival,Weather,Increasing,Premium,,,,False,6712.0,6459.0,7138.857142857143,1604.159741481648
7279,2024-03-22,49,418,58.66,False,Unknown,Weather,Increasing,Budget,,,,False,6712.0,6459.0,7138.857142857143,1604.159741481648
1874,2024-03-22,23,182,6.85,True,Festival,Competitor Pricing,Increasing,Budget,44.67,36.16,1.55,True,6712.0,6459.0,7138.857142857143,1604.159741481648
8220,2024-03-22,59,292,81.44,False,Festival,Unknown,Increasing,Regular,,,,False,6712.0,6459.0,7138.857142857143,1604.159741481648
4831,2024-03-22,51,124,24.7,False,Holiday,Weather,Stable,Premium,,,,False,6712.0,6459.0,7138.857142857143,1604.159741481648
6217,2024-03-22,85,194,92.59,False,Unknown,Unknown,Stable,Premium,,,,False,6712.0,6459.0,7138.857142857143,1604.159741481648
9259,2024-03-22,90,174,97.28,True,Holiday,Unknown,Stable,Premium,,,,False,6712.0,6459.0,7138.857142857143,1604.159741481648
6933,2024-03-22,52,299,5.19,True,Holiday,Competitor Pricing,Stable,Regular,,,,False,6712.0,6459.0,7138.857142857143,1604.159741481648
1447,2024-03-22,64,336,43.15,False,Unknown,Competitor Pricing,Decreasing,Budget,,,,False,6712.0,6459.0,7138.857142857143,1604.159741481648
3062,2024-03-22,32,292,52.9,True,Festival,Competitor Pricing,Decreasing,Budget,,,,False,6712.0,6459.0,7138.857142857143,1604.159741481648
3205,2024-03-22,66,36,43.27,False,Festival,Competitor Pricing,Increasing,Budget,,,,False,6712.0,6459.0,7138.857142857143,1604.159741481648
1124,2024-03-22,23,24,93.39,True,Unknown,Economic Indicator,Increasing,Premium,,,,False,6712.0,6459.0,7138.857142857143,1604.159741481648
9934,2024-03-22,68,2,27.25,False,Festival,Competitor Pricing,Decreasing,Budget,,,,False,6712.0,6459.0,7138.857142857143,1604.159741481648
6137,2024-03-22,51,406,8.53,True,Unknown,Weather,Stable,Regular,,,,False,6712.0,6459.0,7138.857142857143,1604.159741481648
2083,2024-03-22,50,255,21.93,True,Unknown,Economic Indicator,Increasing,Regular,,,,False,6712.0,6459.0,7138.857142857143,1604.159741481648
6855,2024-03-22,10,243,33.28,False,Holiday,Weather,Decreasing,Budget,,,,False,6712.0,6459.0,7138.857142857143,1604.159741481648
8449,2024-03-22,19,100,85.73,False,Festival,Economic Indicator,Stable,Premium,,,,False,6712.0,6459.0,7138.857142857143,1604.159741481648
8184,2024-03-23,77,164,21.63,True,Festival,Unknown,Stable,Regular,,,,False,9096.0,8029.0,7310.571428571428,1615.1475533361058
8351,2024-03-23,72,259,73.65,False,Unknown,Economic Indicator,Stable,Premium,,,,False,9096.0,8029.0,7310.571428571428,1615.1475533361058
3900,2024-03-23,84,76,19.17,True,Holiday,Economic Indicator,Increasing,Regular,,,,False,9096.0,8029.0,7310.571428571428,1615.1475533361058
8707,2024-03-23,50,434,50.3,True,Holiday,Weather,Decreasing,Budget,,,,False,9096.0,8029.0,7310.571428571428,1615.1475533361058
9441,2024-03-23,80,319,77.7,False,Festival,Weather,Stable,Regular,,,,False,9096.0,8029.0,7310.571428571428,1615.1475533361058
9103,2024-03-23,30,234,72.09,True,Unknown,Economic Indicator,Decreasing,Premium,,,,False,9096.0,8029.0,7310.571428571428,1615.1475533361058
6548,2024-03-23,90,189,9.38,False,Unknown,Unknown,Decreasing,Premium,,,,False,9096.0,8029.0,7310.571428571428,1615.1475533361058
9229,2024-03-23,54,21,41.08,False,Festival,Competitor Pricing,Increasing,Budget,,,,False,9096.0,8029.0,7310.571428571428,1615.1475533361058
9801,2024-03-23,21,369,11.71,False,Holiday,Economic Indicator,Decreasing,Regular,,,,False,9096.0,8029.0,7310.571428571428,1615.1475533361058
7948,2024-03-23,35,23,53.11,True,Unknown,Economic Indicator,Increasing,Budget,,,,False,9096.0,8029.0,7310.571428571428,1615.1475533361058
7648,2024-03-23,5,320,6.55,True,Unknown,Unknown,Stable,Budget,,,,False,9096.0,8029.0,7310.571428571428,1615.1475533361058
7582,2024-03-23,47,3,68.35,False,Unknown,Competitor Pricing,Decreasing,Regular,,,,False,9096.0,8029.0,7310.571428571428,1615.1475533361058
8589,2024-03-23,88,166,97.11,False,Festival,Unknown,Decreasing,Regular,,,,False,9096.0,8029.0,7310.571428571428,1615.1475533361058
6231,2024-03-23,46,432,70.58,True,Festival,Unknown,Stable,Budget,,,,False,9096.0,8029.0,7310.571428571428,1615.1475533361058
5145,2024-03-23,73,192,20.41,True,Unknown,Unknown,Increasing,Regular,,,,False,9096.0,8029.0,7310.571428571428,1615.1475533361058
4625,2024-03-23,93,119,61.09,True,Festival,Unknown,Decreasing,Budget,,,,False,9096.0,8029.0,7310.571428571428,1615.1475533361058
7412,2024-03-23,35,190,23.98,False,Festival,Weather,Increasing,Regular,,,,False,9096.0,8029.0,7310.571428571428,1615.1475533361058
8982,2024-03-23,81,195,59.98,True,Festival,Competitor Pricing,Decreasing,Budget,,,,False,9096.0,8029.0,7310.571428571428,1615.1475533361058
4261,2024-03-23,61,15,80.35,True,Festival,Competitor Pricing,Stable,Regular,,,,False,9096.0,8029.0,7310.571428571428,1615.1475533361058
7716,2024-03-23,72,402,19.57,False,Holiday,Weather,Stable,Regular,,,,False,9096.0,8029.0,7310.571428571428,1615.1475533361058
6459,2024-03-23,43,245,62.66,True,Unknown,Competitor Pricing,Increasing,Premium,,,,False,9096.0,8029.0,7310.571428571428,1615.1475533361058
7819,2024-03-23,67,43,23.57,True,Festival,Weather,Decreasing,Budget,,,,False,9096.0,8029.0,7310.571428571428,1615.1475533361058
1620,2024-03-23,24,135,76.5,True,Festival,Economic Indicator,Decreasing,Budget,,,,False,9096.0,8029.0,7310.571428571428,1615.1475533361058
4856,2024-03-23,78,163,66.53,False,Festival,Weather,Decreasing,Budget,,,,False,9096.0,8029.0,7310.571428571428,1615.1475533361058
2455,2024-03-23,81,233,99.37,False,Festival,Competitor Pricing,Decreasing,Premium,,,,False,9096.0,8029.0,7310.571428571428,1615.1475533361058
7150,2024-03-23,30,39,53.05,False,Unknown,Unknown,Increasing,Budget,,,,False,9096.0,8029.0,7310.571428571428,1615.1475533361058
9965,2024-03-23,19,479,97.31,True,Festival,Economic Indicator,Increasing,Budget,,,,False,9096.0,8029.0,7310.571428571428,1615.1475533361058
5924,2024-03-23,31,175,56.05,False,Holiday,Weather,Decreasing,Budget,,,,False,9096.0,8029.0,7310.571428571428,1615.1475533361058
4643,2024-03-23,50,413,73.96,True,Festival,Weather,Stable,Regular,,,,False,9096.0,8029.0,7310.571428571428,1615.1475533361058
6848,2024-03-23,4,150,33.54,False,Festival,Competitor Pricing,Decreasing,Regular,,,,False,9096.0,8029.0,7310.571428571428,1615.1475533361058
3143,2024-03-23,16,411,52.78,True,Holiday,Weather,Stable,Budget,,,,False,9096.0,8029.0,7310.571428571428,1615.1475533361058
2965,2024-03-24,28,318,90.46,False,Unknown,Economic Indicator,Decreasing,Regular,,,,False,4885.0,10356.0,6955.142857142857,1418.5529514933412
9740,2024-03-24,56,269,49.52,False,Unknown,Competitor Pricing,Decreasing,Regular,,,,False,4885.0,10356.0,6955.142857142857,1418.5529514933412
4619,2024-03-24,97,287,77.24,False,Holiday,Weather,Increasing,Budget,,,,False,4885.0,10356.0,6955.142857142857,1418.5529514933412
6529,2024-03-24,4,438,96.32,True,Festival,Unknown,Increasing,Regular,,,,False,4885.0,10356.0,6955.142857142857,1418.5529514933412
7383,2024-03-24,2,382,6.57,False,Unknown,Economic Indicator,Increasing,Regular,,,,False,4885.0,10356.0,6955.142857142857,1418.5529514933412
8067,2024-03-24,73,56,84.25,False,Holiday,Economic Indicator,Stable,Regular,,,,False,4885.0,10356.0,6955.142857142857,1418.5529514933412
9855,2024-03-24,65,459,61.3,False,Unknown,Unknown,Decreasing,Regular,,,,False,4885.0,10356.0,6955.142857142857,1418.5529514933412
9145,2024-03-24,34,346,52.64,True,Unknown,Weather,Decreasing,Budget,,,,False,4885.0,10356.0,6955.142857142857,1418.5529514933412
6155,2024-03-24,40,84,83.47,True,Holiday,Weather,Decreasing,Regular,,,,False,4885.0,10356.0,6955.142857142857,1418.5529514933412
8012,2024-03-24,52,376,7.24,False,Festival,Competitor Pricing,Stable,Regular,,,,False,4885.0,10356.0,6955.142857142857,1418.5529514933412
7276,2024-03-24,34,107,11.92,False,Holiday,Competitor Pricing,Increasing,Regular,,,,False,4885.0,10356.0,6955.142857142857,1418.5529514933412
2164,2024-03-24,8,248,65.22,False,Holiday,Weather,Stable,Regular,,,,False,4885.0,10356.0,6955.142857142857,1418.5529514933412
1821,2024-03-24,98,104,85.45,True,Festival,Economic Indicator,Increasing,Premium,,,,False,4885.0,10356.0,6955.142857142857,1418.5529514933412
1829,2024-03-24,74,154,81.54,True,Holiday,Economic Indicator,Decreasing,Regular,,,,False,4885.0,10356.0,6955.142857142857,1418.5529514933412
1340,2024-03-24,67,484,10.81,True,Unknown,Weather,Decreasing,Regular,,,,False,4885.0,10356.0,6955.142857142857,1418.5529514933412
1800,2024-03-24,19,332,81.38,True,Holiday,Weather,Increasing,Regular,,,,False,4885.0,10356.0,6955.142857142857,1418.5529514933412
9164,2024-03-24,73,169,52.18,False,Festival,Economic Indicator,Decreasing,Regular,,,,False,4885.0,10356.0,6955.142857142857,1418.5529514933412
8748,2024-03-24,75,20,63.31,False,Holiday,Economic Indicator,Stable,Regular,,,,False,4885.0,10356.0,6955.142857142857,1418.5529514933412
4544,2024-03-24,35,408,89.11,True,Unknown,Competitor Pricing,Stable,Premium,,,,False,4885.0,10356.0,6955.142857142857,1418.5529514933412
2793,2024-03-24,64,461,58.19,True,Unknown,Weather,Increasing,Regular,,,,False,4885.0,10356.0,6955.142857142857,1418.5529514933412
9954,2024-03-24,39,149,22.15,True,Holiday,Economic Indicator,Increasing,Premium,,,,False,4885.0,10356.0,6955.142857142857,1418.5529514933412
3620,2024-03-24,59,202,81.96,True,Unknown,Economic Indicator,Decreasing,Premium,,,,False,4885.0,10356.0,6955.142857142857,1418.5529514933412
4212,2024-03-24,97,448,76.76,True,Festival,Competitor Pricing,Stable,Regular,,,,False,4885.0,10356.0,6955.142857142857,1418.5529514933412
7392,2024-03-24,13,47,46.4,True,Festival,Unknown,Stable,Budget,,,,False,4885.0,10356.0,6955.142857142857,1418.5529514933412
1180,2024-03-24,3,215,20.8,True,Unknown,Competitor Pricing,Stable,Budget,,,,False,4885.0,10356.0,6955.142857142857,1418.5529514933412
2706,2024-03-25,61,429,90.28,True,Unknown,Economic Indicator,Decreasing,Budget,,,,False,7316.0,4609.0,7194.857142857143,1120.9964954704963
6437,2024-03-25,33,197,12.34,True,Unknown,Competitor Pricing,Stable,Budget,,,,False,7316.0,4609.0,7194.857142857143,1120.9964954704963
6210,2024-03-25,35,427,68.66,True,Unknown,Unknown,Increasing,Budget,,,,False,7316.0,4609.0,7194.857142857143,1120.9964954704963
3635,2024-03-25,71,56,44.88,False,Unknown,Unknown,Increasing,Premium,,,,False,7316.0,4609.0,7194.857142857143,1120.9964954704963
7163,2024-03-25,77,228,52.24,False,Holiday,Competitor Pricing,Decreasing,Premium,,,,False,7316.0,4609.0,7194.857142857143,1120.9964954704963
5837,2024-03-25,15,189,82.2,False,Holiday,Unknown,Increasing,Regular,,,,False,7316.0,4609.0,7194.857142857143,1120.9964954704963
3662,2024-03-25,55,257,96.28,False,Festival,Competitor Pricing,Decreasing,Budget,,,,False,7316.0,4609.0,7194.857142857143,1120.9964954704963
6600,2024-03-25,94,278,53.81,False,Festival,Economic Indicator,Decreasing,Budget,,,,False,7316.0,4609.0,7194.857142857143,1120.9964954704963
7416,2024-03-25,27,165,38.93,False,Unknown,Competitor Pricing,Decreasing,Regular,,,,False,7316.0,4609.0,7194.857142857143,1120.9964954704963
3661,2024-03-25,95,50,59.59,False,Festival,Economic Indicator,Stable,Premium,,,,False,7316.0,4609.0,7194.857142857143,1120.9964954704963
1092,2024-03-25,72,272,84.45,False,Unknown,Economic Indicator,Stable,Premium,,,,False,7316.0,4609.0,7194.857142857143,1120.9964954704963
5934,2024-03-25,16,39,23.34,False,Holiday,Economic Indicator,Increasing,Premium,,,,False,7316.0,4609.0,7194.857142857143,1120.9964954704963
6526,2024-03-25,85,25,38.42,True,Unknown,Competitor Pricing,Stable,Regular,,,,False,7316.0,4609.0,7194.857142857143,1120.9964954704963
3536,2024-03-25,23,294,23.09,True,Unknown,Economic Indicator,Stable,Budget,,,,False,7316.0,4609.0,7194.857142857143,1120.9964954704963
2905,2024-03-25,28,131,20.56,False,Holiday,Competitor Pricing,Increasing,Regular,,,,False,7316.0,4609.0,7194.857142857143,1120.9964954704963
8334,2024-03-25,24,397,96.2,False,Unknown,Economic Indicator,Decreasing,Budget,,,,False,7316.0,4609.0,7194.857142857143,1120.9964954704963
9805,2024-03-25,70,193,64.83,False,Festival,Unknown,Decreasing,Premium,,,,False,7316.0,4609.0,7194.857142857143,1120.9964954704963
9773,2024-03-25,63,266,18.28,True,Festival,Unknown,Increasing,Budget,,,,False,7316.0,4609.0,7194.857142857143,1120.9964954704963
4348,2024-03-25,56,20,55.94,True,Holiday,Weather,Decreasing,Regular,,,,False,7316.0,4609.0,7194.857142857143,1120.9964954704963
8008,2024-03-25,53,110,32.96,False,Unknown,Competitor Pricing,Decreasing,Premium,,,,False,7316.0,4609.0,7194.857142857143,1120.9964954704963
4913,2024-03-25,62,88,78.77,False,Festival,Weather,Increasing,Premium,,,,False,7316.0,4609.0,7194.857142857143,1120.9964954704963
1381,2024-03-25,41,217,14.87,True,Unknown,Weather,Decreasing,Budget,,,,False,7316.0,4609.0,7194.857142857143,1120.9964954704963
9982,2024-03-25,54,335,24.97,False,Unknown,Unknown,Increasing,Budget,,,,False,7316.0,4609.0,7194.857142857143,1120.9964954704963
2318,2024-03-25,3,10,95.12,True,Holiday,Economic Indicator,Stable,Premium,,,,False,7316.0,4609.0,7194.857142857143,1120.9964954704963
5190,2024-03-25,6,35,74.5,True,Festival,Economic Indicator,Stable,Budget,,,,False,7316.0,4609.0,7194.857142857143,1120.9964954704963
4798,2024-03-25,66,180,58.51,False,Unknown,Weather,Decreasing,Regular,,,,False,7316.0,4609.0,7194.857142857143,1120.9964954704963
4011,2024-03-25,73,107,39.13,True,Holiday,Unknown,Stable,Budget,,,,False,7316.0,4609.0,7194.857142857143,1120.9964954704963
6540,2024-03-25,27,73,78.74,True,Unknown,Weather,Increasing,Premium,,,,False,7316.0,4609.0,7194.857142857143,1120.9964954704963
6314,2024-03-25,7,12,35.24,True,Festival,Unknown,Decreasing,Regular,,,,False,7316.0,4609.0,7194.857142857143,1120.9964954704963
8092,2024-03-25,73,6,22.44,False,Holiday,Unknown,Stable,Regular,,,,False,7316.0,4609.0,7194.857142857143,1120.9964954704963
6627,2024-03-25,29,365,10.87,True,Holiday,Competitor Pricing,Stable,Budget,,,,False,7316.0,4609.0,7194.857142857143,1120.9964954704963
9741,2024-03-25,3,490,83.46,True,Holiday,Competitor Pricing,Decreasing,Regular,,,,False,7316.0,4609.0,7194.857142857143,1120.9964954704963
3550,2024-03-25,3,115,61.07,True,Holiday,Unknown,Decreasing,Regular,,,,False,7316.0,4609.0,7194.857142857143,1120.9964954704963
3982,2024-03-25,83,362,45.2,True,Holiday,Economic Indicator,Decreasing,Premium,,,,False,7316.0,4609.0,7194.857142857143,1120.9964954704963
9369,2024-03-25,3,108,24.3,True,Holiday,Economic Indicator,Increasing,Regular,,,,False,7316.0,4609.0,7194.857142857143,1120.9964954704963
7067,2024-03-25,54,304,25.96,True,Unknown,Unknown,Decreasing,Regular,,,,False,7316.0,4609.0,7194.857142857143,1120.9964954704963
2350,2024-03-26,77,286,33.14,False,Festival,Competitor Pricing,Stable,Premium,,,,False,8897.0,7808.0,7125.428571428572,1127.2756032640277
3055,2024-03-26,77,32,28.21,True,Unknown,Unknown,Decreasing,Budget,,,,False,8897.0,7808.0,7125.428571428572,1127.2756032640277
4874,2024-03-26,33,356,37.04,True,Holiday,Weather,Stable,Regular,,,,False,8897.0,7808.0,7125.428571428572,1127.2756032640277
7416,2024-03-26,70,309,26.6,False,Festival,Weather,Stable,Regular,,,,False,8897.0,7808.0,7125.428571428572,1127.2756032640277
6428,2024-03-26,96,38,71.63,False,Unknown,Unknown,Increasing,Premium,,,,False,8897.0,7808.0,7125.428571428572,1127.2756032640277
7112,2024-03-26,58,391,66.67,False,Festival,Weather,Decreasing,Budget,,,,False,8897.0,7808.0,7125.428571428572,1127.2756032640277
3040,2024-03-26,98,84,81.6,False,Holiday,Economic Indicator,Increasing,Premium,,,,False,8897.0,7808.0,7125.428571428572,1127.2756032640277
5931,2024-03-26,73,410,85.37,False,Holiday,Economic Indicator,Decreasing,Budget,,,,False,8897.0,7808.0,7125.428571428572,1127.2756032640277
5807,2024-03-26,38,109,5.96,True,Holiday,Unknown,Decreasing,Regular,,,,False,8897.0,7808.0,7125.428571428572,1127.2756032640277
7323,2024-03-26,41,221,89.09,True,Holiday,Weather,Decreasing,Regular,,,,False,8897.0,7808.0,7125.428571428572,1127.2756032640277
7691,2024-03-26,59,277,39.04,False,Festival,Weather,Increasing,Regular,,,,False,8897.0,7808.0,7125.428571428572,1127.2756032640277
9720,2024-03-26,81,253,39.54,True,Unknown,Economic Indicator,Increasing,Budget,,,,False,8897.0,7808.0,7125.428571428572,1127.2756032640277
4723,2024-03-26,42,233,47.75,False,Holiday,Economic Indicator,Stable,Premium,,,,False,8897.0,7808.0,7125.428571428572,1127.2756032640277
5522,2024-03-26,34,11,36.05,False,Holiday,Unknown,Decreasing,Regular,,,,False,8897.0,7808.0,7125.428571428572,1127.2756032640277
4676,2024-03-26,58,461,20.91,True,Holiday,Unknown,Increasing,Regular,,,,False,8897.0,7808.0,7125.428571428572,1127.2756032640277
6071,2024-03-26,77,358,44.94,True,Festival,Unknown,Increasing,Premium,,,,False,8897.0,7808.0,7125.428571428572,1127.2756032640277
4183,2024-03-26,41,314,61.91,True,Unknown,Unknown,Decreasing,Premium,,,,False,8897.0,7808.0,7125.428571428572,1127.2756032640277
3869,2024-03-26,19,385,78.5,False,Festival,Competitor Pricing,Decreasing,Regular,,,,False,8897.0,7808.0,7125.428571428572,1127.2756032640277
